,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C200,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
EVS00826,21.0493,27.021900000000002,33.209900000000005,4.45,33.0911,26.7904,31.3101,33.472699999999996,21.5274,24.7295,23.589599999999997,29.0684,32.7328,18.0768,25.245900000000002,19.8792,19.967,24.1451,27.265700000000002,27.7701,22.5383,29.0315,34.1404,25.096400000000003,21.583099999999998,28.6598,20.8543,19.061,24.4543,18.1769,26.797,16.8083,31.5168,25.9332,26.1085,18.228900000000003,36.071,32.764900000000004,19.5519,27.7927,32.2552,19.0901,25.2506,19.978099999999998,20.1419,20.8337,35.5706,24.6393,39.429300000000005,42.0145,28.4123,27.9402,32.211400000000005,19.916,17.6462,24.4845,22.5048,22.115,33.4574,10.713700000000001,22.3473,22.986,34.1196,23.1226,24.8953,25.8812,9.9041,24.1812,21.4155,20.9253,26.9115,12.2623,28.8365,19.6385,24.269299999999998,19.774099999999997,21.0304,25.8672,18.3715,25.0559,25.487,24.6835,22.6205,31.1385,20.0845,12.1295,27.454900000000002,26.3173,30.9743,36.3136,22.0777,32.9302,38.7413,36.34,27.0936,26.1585,19.7423,27.4239,20.846799999999998,27.9102,28.8081,38.972199999999994,12.0358,35.4976,31.8281,34.180800000000005,19.502200000000002,25.838099999999997,27.0266,27.5615,25.425099999999997,21.3616,29.7484,30.5102,25.8534,28.2716,25.0415,27.8594,26.213,24.0619,35.5836,21.3289,27.0491,12.094700000000001,29.3788,12.0667,28.733400000000003,29.5977,38.858599999999996,36.092,28.082,31.189700000000002,29.343,27.1131,27.3125,27.3275,33.5424,34.7401,1.2655999999999998,34.5516,27.6051,25.1002,31.2922,34.9594,28.248099999999997,21.515099999999997,28.5467,25.4704,25.023,27.419700000000002,26.5772,33.8674,35.7641,29.2249,30.2757,26.8417,24.3986,24.643,26.9835,13.5748,26.257099999999998,18.4883,23.608700000000002,29.9292,24.9403,1.6805999999999999,20.9927,21.903299999999998,19.3646,25.7776,26.0231,36.2618,25.361900000000002,26.2295,29.4622,1.597,30.860599999999998,18.121599999999997,31.5317,20.2327,28.8922,18.3492,20.3994,23.5207,26.1728,28.1385,24.838900000000002,41.0145,18.4997,26.2765,27.7301,25.3903,29.4761,35.1839,25.164,30.0358,24.8398,22.0592,17.890400000000003,35.2714,17.2987,24.282700000000002,22.8475,18.7931,0.0,27.988,15.7592,38.8326,23.7532,12.111799999999999,26.8756,26.7581,17.2844,28.5587,18.8175,36.731,29.0521,27.6858,25.986,30.925,25.946900000000003,18.757,3.9836,26.482200000000002,12.607299999999999,26.213900000000002,1.4197,33.2281,27.355400000000003,27.2501,24.7669
EVS01689,4.978800000000001,4.696,10.4263,31.829099999999997,10.3075,4.464600000000001,5.8048,27.607599999999998,7.6669,6.8578,6.6789,6.2391000000000005,9.9493,10.8962,4.6203,6.062399999999999,5.389399999999999,1.0727,7.2984,10.0516,5.505,5.2044,28.275299999999998,4.1185,3.4363,4.2982,4.9746999999999995,10.7959,7.5436000000000005,12.7797,6.8297,31.7412,6.0114,6.9097,8.1346,13.3937,17.005,9.981399999999999,8.1593,4.1143,6.3365,7.1167,8.339799999999999,6.8264,5.1973,4.1902,29.7055,7.7285,16.1585,18.743599999999997,6.0865,7.2044,10.016,4.9313,32.5791,7.5737,4.4162,5.3916,18.8547,24.7908,8.421899999999999,5.660399999999999,17.383,2.8750999999999998,8.586,4.4162,23.242099999999997,9.2023,4.8854,8.145199999999999,12.4891,26.3395,4.8454,5.749899999999999,7.3585,5.1752,10.2539,3.8596,11.822299999999998,8.145100000000001,3.1612,2.4878,8.6951,5.5804,9.0145,26.2067,9.7364,8.758799999999999,8.1908,17.2476,5.3543,10.146600000000001,15.4704,17.274,9.3751,8.6,5.0503,5.0756000000000006,4.2562,0.7455,3.4537,15.7014,26.113,16.5763,25.963,11.3973,10.0031,4.3731,4.7008,4.778,7.706600000000001,7.2189,4.6058,7.7266,6.8415,6.722600000000001,8.8701,10.9487,3.8872,5.048,18.2393,8.1671,9.3306,26.1719,6.5953,26.143900000000002,6.4075,6.8142,15.5878,17.026,0.6737000000000001,8.4062,6.5595,9.5546,9.594,7.662,6.4665,16.4665,28.690900000000003,11.7681,3.5345999999999997,4.4375,8.508700000000001,8.1993,6.1516,8.1353,5.763199999999999,8.9022,3.4132,9.004700000000001,3.3188,18.2393,17.138,6.4414,4.2827,7.7429,8.1672,4.394699999999999,7.5617,27.652,8.6985,11.9391,3.9432,4.7866,6.9354,27.8432,4.0654,3.4313000000000002,5.960100000000001,1.8313,6.9996,17.3406,6.3384,3.3104,4.9818,27.413700000000002,6.371899999999999,12.165,8.7482,4.5697,5.013,10.08,10.166,2.9172,6.2055,6.992,2.99,17.7437,13.0829,8.5581,4.9466,10.9679,5.9138,17.5418,10.7416,7.2523,7.929,2.9464,32.8233,29.406299999999998,32.2315,9.3039,2.1281999999999996,6.150399999999999,29.8808,0.0,19.3053,15.5617,9.8278,26.189,7.2566999999999995,7.8487,32.2172,5.7752,10.8135,30.8659,6.2686,5.6166,2.1078,8.1415,2.5636,6.2876,31.3627,7.2811,27.5401,3.3368,29.2025,27.363,7.3759,9.531600000000001,10.3445
EVS04365,11.4588,17.4314,23.619400000000002,19.493599999999997,23.5006,17.2,21.7196,33.749,11.9369,15.139,13.9991,19.478,23.1423,8.4864,15.6555,10.2887,10.3766,14.5547,17.6752,18.179599999999997,12.947899999999999,19.441,34.4168,15.5059,11.992700000000001,19.0693,11.2639,9.470600000000001,14.8639,8.5864,17.2065,19.4057,21.926299999999998,16.3428,16.518,8.6385,23.1465,23.174400000000002,9.9615,18.2023,22.6647,9.499600000000001,15.6601,10.3876,10.5514,11.2432,35.847,15.0488,22.2999,24.885099999999998,18.821900000000003,18.349700000000002,22.621,10.3255,20.243599999999997,14.894,12.914399999999999,12.5246,24.9961,12.4554,12.7568,13.3955,23.5244,13.532200000000001,15.3049,16.2907,10.906600000000001,14.5907,11.825,11.3348,17.321,14.004100000000001,19.2461,10.0481,14.678799999999999,10.1836,11.44,16.276799999999998,8.781,15.465399999999999,15.896600000000001,15.0931,13.030100000000001,21.548,10.4941,13.8712,17.8644,16.7269,21.3838,23.3891,12.487200000000001,23.3397,21.611900000000002,23.4154,17.5031,16.568,10.1519,17.8334,11.2563,18.3197,19.217599999999997,21.8428,13.7775,22.7178,32.1044,24.590400000000002,9.9118,16.247700000000002,17.4361,17.971,15.8346,11.7711,20.1579,20.919700000000002,16.2629,18.681099999999997,15.451,18.269,16.6225,14.4715,24.3807,11.7384,17.458599999999997,13.8364,19.788400000000003,13.8085,19.1429,20.0072,21.729200000000002,23.1674,18.4916,21.5992,19.7525,17.522599999999997,17.722,17.737,23.951900000000002,22.608,16.3555,24.9611,18.014599999999998,15.509799999999998,21.7018,25.3689,18.6576,11.924700000000001,18.9562,15.8799,15.4325,17.8293,16.9867,24.3807,23.279400000000003,19.6345,20.685200000000002,17.2512,14.808200000000001,15.0526,17.393,15.3165,16.6666,8.8978,14.0183,20.3387,15.3499,15.507700000000002,11.402299999999999,12.3128,9.7741,16.1871,16.4327,23.482,15.7715,16.639,19.8718,15.078299999999999,21.2701,8.5311,21.9413,10.6422,19.3018,8.758700000000001,10.8089,13.930200000000001,16.5824,18.548,15.2485,23.885099999999998,8.9092,16.6861,18.139599999999998,15.7998,19.8856,23.6833,15.5735,20.445400000000003,15.2493,12.4687,20.4878,35.5478,19.896099999999997,14.6923,13.257,9.2026,17.5454,18.3975,0.0,21.703200000000002,14.162799999999999,13.8535,17.2851,17.1676,19.881700000000002,18.9683,9.227,37.0073,19.461599999999997,18.095299999999998,16.3955,21.3346,16.3565,9.1666,19.0272,16.8917,15.2047,16.6234,16.867,33.504400000000004,17.7649,17.659599999999998,15.1764
EVS01245,13.298200000000001,22.573700000000002,18.8059,36.7979,20.1436,22.342200000000002,14.8433,15.5635,17.8699,9.152299999999999,9.5566,14.396799999999999,17.896,14.5127,12.1752,15.665700000000001,12.6949,14.5025,12.6038,23.321900000000003,11.1615,15.8747,16.2313,12.394200000000001,12.1943,15.0678,13.299100000000001,14.0126,9.0935,13.8323,11.4444,34.146800000000006,15.7657,8.981,8.6842,13.745700000000001,4.961,18.617,11.9135,15.809899999999999,16.4286,12.986,8.719299999999999,12.0665,15.514899999999999,13.648,17.6615,8.2678,3.0431,3.1819,21.428099999999997,23.492,24.6885,14.5559,34.9847,8.422600000000001,11.2113,11.4414,6.8107,27.1965,18.9228,10.554,5.339,16.1989,20.4471,12.403799999999999,25.6477,8.8723,12.4179,10.2678,22.4632,28.745099999999997,15.5157,13.6475,8.9084,13.5648,17.691599999999998,13.165,14.0369,9.2473,21.0388,14.3475,19.196099999999998,15.7652,15.8711,28.612299999999998,23.006700000000002,8.6125,20.969,5.203600000000001,11.6395,18.093400000000003,2.8186,5.2299,22.645400000000002,8.734200000000001,13.794,22.9757,13.263399999999999,16.511200000000002,14.703299999999999,0.1397,28.5186,4.5323,13.919,19.5046,15.7508,12.360700000000001,19.7901,23.1133,20.9768,10.065100000000001,14.344,17.276,9.449,23.823400000000003,8.689200000000001,7.2616000000000005,21.7648,19.6137,4.5955,18.7264,22.600900000000003,28.5775,19.210900000000002,28.5495,21.6573,18.4632,2.9359,4.9818999999999996,16.4393,18.475900000000003,19.175099999999997,7.4065,22.8642,9.4825,16.5841,4.4225,38.289300000000004,19.875400000000003,15.6986,13.1534,21.287,18.2713,13.5465,18.6195,16.7167,7.176399999999999,20.5748,9.9954,14.1011,6.1952,5.0939,17.3455,13.2422,9.148200000000001,7.9863,12.696200000000001,8.9671,30.057599999999997,8.0043,14.343,12.9399,14.858600000000001,8.985100000000001,38.7043,12.9093,17.455099999999998,13.6117,15.3011,8.9603,5.296600000000001,9.7328,21.781299999999998,15.6521,38.6208,16.5567,14.237200000000001,18.8179,15.0495,15.6833,15.4973,16.189,19.0725,11.5109,23.6903,14.5029,2.182,15.3422,21.8283,17.0642,20.942,25.0278,5.4978,20.715799999999998,16.682599999999997,8.3085,14.4758,35.2289,17.362299999999998,34.6371,8.9739,13.9879,14.3256,37.043800000000005,16.0172,21.710900000000002,0.0,20.3637,28.5946,9.4085,9.3292,34.622800000000005,18.2263,16.8056,18.821900000000003,17.701900000000002,23.2375,14.6796,18.211299999999998,17.4668,14.197299999999998,36.2132,9.896600000000001,29.945700000000002,13.9513,38.443400000000004,15.319,10.5479,22.8019,20.3186
EVS02923,7.7534,9.1417,15.3297,26.529700000000002,15.210899999999999,8.9103,13.4299,32.142900000000004,2.5206999999999997,12.5855,12.393,14.3335,14.8526,5.5969,13.531799999999999,4.6334,7.4364,6.8614,13.9698,5.101,9.2424,11.151299999999999,32.8106,13.03,8.2872,10.7796,7.5584,7.2314,13.257700000000002,7.480300000000001,13.501100000000001,26.4418,13.6366,12.6373,14.9119,8.0943,21.5404,14.8847,8.146,9.912600000000001,14.375,7.2416,14.054,8.6349,5.4954,7.5378,34.2408,13.4427,20.6938,23.279,10.532200000000001,9.6906,13.961799999999998,5.7473,27.279700000000002,13.2879,9.2089,8.8191,23.39,19.4915,2.4279,9.690100000000001,21.9183,5.2878,1.4663,13.3276,17.942700000000002,12.9846,8.1195,10.2062,3.4824,21.040200000000002,10.9564,7.1079,13.072700000000001,7.3439,3.5357,12.771,6.523,13.8593,7.6068999999999996,11.537600000000001,1.6023,13.258299999999998,4.416399999999999,20.9073,9.2053,15.1208,13.094100000000001,21.7829,8.781799999999999,15.05,20.0058,21.8093,4.4245,14.9619,6.8463,9.1742,7.550800000000001,10.03,10.9279,20.2367,20.813599999999997,21.1117,30.4983,16.3007,4.685,13.284600000000001,9.1464,9.681299999999998,7.1754,10.165,11.8682,12.63,12.5575,10.0219,13.844899999999999,16.6628,8.332799999999999,4.3151,22.7746,2.9888000000000003,8.7995,20.8725,11.498700000000001,20.8446,10.853200000000001,11.7175,20.123099999999997,21.5613,10.2019,13.3095,11.4628,15.9165,9.0628,14.0315,15.6622,21.001900000000003,23.391599999999997,16.671400000000002,9.7249,13.3489,13.4121,17.0792,13.7767,2.6536999999999997,10.6665,14.2738,7.1428,15.3743,11.6863,22.7746,21.673299999999998,11.3448,12.3955,13.5457,13.2021,11.347100000000001,13.6876,22.3526,15.0605,6.6398,10.3128,12.049,12.6631,22.5438,7.6968000000000005,4.0684000000000005,6.8339,10.8811,12.7272,21.8759,12.066,8.3493,11.5821,22.1144,12.9804,6.865600000000001,13.6516,5.5331,11.0121,6.5156,4.299,5.54,12.8769,9.8889,12.522200000000002,22.279,7.783600000000001,2.7579000000000002,9.8499,1.9612,11.2264,22.077099999999998,1.7349,12.155700000000001,13.6432,6.4261,27.5239,33.9416,26.9322,13.086200000000002,6.4139,6.3519,24.5815,10.1078,14.0059,20.097,0.0,20.889599999999998,13.5797,13.462200000000001,26.9178,10.678600000000001,5.5142,35.401199999999996,11.171899999999999,9.4361,11.0193,13.0449,8.0668,6.9343,26.063299999999998,13.1863,22.2408,12.248299999999999,23.903200000000002,31.8983,14.0595,4.581,1.3377999999999999
EVS02443,18.735599999999998,24.7082,30.8962,15.245299999999999,30.7774,24.4768,28.9965,44.268,19.2137,22.4158,21.276,26.7548,30.4191,15.763200000000001,22.932299999999998,17.5656,17.6534,21.8315,24.952099999999998,25.456400000000002,20.224700000000002,26.7179,44.9357,22.782799999999998,19.2695,26.3461,18.5407,16.747400000000003,22.140700000000002,15.8632,24.483400000000003,10.0438,29.2031,23.6196,23.794900000000002,15.915299999999998,30.423299999999998,30.4512,17.2383,25.4791,29.9415,16.776400000000002,22.9369,17.6645,17.8283,18.5201,46.3659,22.325599999999998,29.5768,32.1619,26.0987,25.6266,29.8978,17.6023,10.8817,22.1708,20.191200000000002,19.8014,32.273,2.349,20.0336,20.672400000000003,30.8012,20.809,22.5817,23.5675,3.6231999999999998,21.8675,19.1018,18.6117,24.5978,0.8105,26.5229,17.324900000000003,21.955599999999997,17.4604,18.7168,23.5536,16.0578,22.7422,23.1734,22.3699,20.306900000000002,28.8248,17.7709,0.0177,25.141299999999998,24.003700000000002,28.6606,30.6659,19.764,30.6165,28.8887,30.6922,24.7799,23.844900000000003,17.4287,25.1102,18.533099999999997,25.5965,26.494400000000002,29.1196,0.076,29.9946,42.623400000000004,31.8672,17.188599999999997,23.5245,24.713,25.2479,23.1114,19.047900000000002,27.4347,28.1965,23.5397,25.957900000000002,22.7279,25.5458,23.8994,21.7483,31.6575,19.0152,24.735400000000002,0.0171,27.0652,0.045,26.419700000000002,27.284,29.0061,30.444200000000002,25.7684,28.876099999999997,27.0293,24.7995,24.9988,25.0138,31.2287,29.8848,12.1072,32.2379,25.291400000000003,22.7866,28.9786,32.6457,25.9345,19.2015,26.2331,23.1567,22.7093,25.106099999999998,24.2635,31.6575,30.5562,26.9113,27.9621,24.528,22.085,22.3294,24.6698,4.2641,23.9434,16.1746,21.295099999999998,27.6155,22.6267,11.2594,18.6791,19.589599999999997,17.050900000000002,23.463900000000002,23.7095,30.7589,23.048299999999998,23.9158,27.1486,12.796100000000001,28.5469,15.8079,29.2181,17.919,26.578599999999998,16.0355,18.0857,21.207,23.8592,25.8248,22.525299999999998,31.161900000000003,16.1861,23.9629,25.4165,23.0766,27.1624,30.960099999999997,22.8503,27.7222,22.5261,19.7455,11.1259,46.0667,10.5342,21.969099999999997,20.5338,16.479400000000002,13.2971,25.674400000000002,13.4455,28.98,21.4396,0.0,24.562,24.4444,10.5198,26.245099999999997,16.5038,47.526300000000006,26.738400000000002,25.3721,23.672400000000003,28.6114,23.6333,16.4434,14.7789,24.1685,3.9387,23.9002,12.6187,44.0234,25.0418,24.936400000000003,22.453200000000002
EVS00810,6.64,10.784,9.635200000000001,29.264599999999998,10.9729,10.5526,5.6726,21.9101,11.2117,1.8149000000000002,2.9583000000000004,5.226100000000001,8.725299999999999,9.3698,3.0045,9.2105,6.0367,7.1458,3.5732,16.1396,5.2767,6.704,22.577900000000003,3.2235,5.5419,5.8972,6.640899999999999,7.3543,2.4951,8.862200000000001,2.2738,29.1767,6.5951,1.1107,1.258,8.7756,11.3076,9.446299999999999,7.3599,6.6392,7.257899999999999,6.7437,2.5361,6.1854,8.735899999999999,7.3383,24.0081,4.3971,10.4611,13.0462,12.2574,13.3753,15.5179,8.0794,30.014599999999998,4.2423,4.3557,5.0186,13.1573,22.2264,12.2646,5.5778,11.6855,9.2936,13.7889,3.2331,20.677599999999998,6.8618999999999994,5.759600000000001,7.3431999999999995,15.805,23.775,6.345,6.9893,2.31,6.906,11.2363,3.9944,7.603,4.8137,9.2492,5.1769,12.537799999999999,6.5945,9.415799999999999,23.6422,15.824399999999999,1.8822,11.798399999999999,11.5502,4.9813,8.9227,9.773,11.5765,15.4631,1.7234,7.1357,11.1636,6.6861999999999995,7.732,5.5326,10.0039,23.5485,10.8789,20.2656,10.334,9.0925,3.19,10.6195,10.866,13.7946,5.3016000000000005,5.1733,8.1053,0.8491000000000001,12.8935,5.6565,5.2512,9.975200000000001,11.136,12.541799999999999,11.0576,15.4186,23.607400000000002,10.040299999999998,23.5794,12.4867,9.2925,9.8904,11.3285,7.6602,9.305200000000001,10.0044,2.678,15.682,0.7854,7.4135,10.7691,26.1265,10.7047,6.5279,3.9827,12.116299999999999,9.1006,4.3758,11.2188,7.546,4.7524,9.5012,2.1281,4.9305,12.541799999999999,11.4405,8.1748,4.0716,0.4884,5.4228000000000005,3.5255,0.44139999999999996,25.0875,1.822,8.0973,4.6475,5.6879,1.5145,25.2787,6.006600000000001,9.6809,6.9535,6.1304,1.3075999999999999,11.6432,1.8625,8.8377,6.4814,24.8492,7.386,9.267100000000001,9.6473,8.1083,6.5126,8.839,9.7337,9.8911,2.4803,13.163,5.3323,12.046299999999999,9.1015,14.646,7.8935,14.2838,12.084700000000002,11.8444,14.0575,7.5119,1.6149,7.3732,30.2588,23.7089,29.667099999999998,6.9635,7.196899999999999,7.6674,27.3163,7.238,16.7408,9.8643,13.7055,23.6245,0.0,0.5942000000000001,29.6527,9.0556,10.1473,25.1685,8.5313,11.704600000000001,5.5089,9.0406,8.296100000000001,7.5391,28.7982,0.16219999999999998,24.9756,4.780600000000001,26.638,21.6655,1.5172999999999999,15.6196,13.6604
EVS00552,6.5225,11.378200000000001,10.2294,28.6705,11.567,11.146700000000001,6.2668,21.316,11.0942,1.3197,2.3642,5.8203000000000005,9.3195,9.2523,3.5987,9.0929,5.9192,7.515,4.1673,16.5461,5.1592,7.298100000000001,21.9838,3.8177,5.4243999999999994,6.4913,6.5234,7.236800000000001,1.901,8.2681,2.8679,28.5826,7.1892,0.9932000000000001,1.1035,8.1815,10.7135,10.0405,6.7658000000000005,7.2333,7.8521,7.4219,1.9418,6.5023,8.6184,7.2208000000000006,23.414,3.803,9.867,12.4521,12.851600000000001,13.9695,16.112,7.9619,29.4205,3.6481999999999997,4.2382,4.9011000000000005,12.5632,21.6323,12.1471,4.9837,11.0915,9.1761,13.6714,3.8272,20.0835,6.2678,5.6421,6.7492,15.6875,23.1809,6.939100000000001,6.8718,1.7159,6.7885,11.118799999999998,4.5885,7.4855,4.219600000000001,9.8433,5.771,12.4203,7.1887,9.2983,23.048099999999998,16.2309,1.7277,12.3925,10.956100000000001,4.8638,9.5169,9.1789,10.9824,15.8696,1.5689000000000002,7.0182,11.7578,6.5687,8.1012,6.1267,9.4099,22.9544,10.284799999999999,19.6715,10.9281,8.975,3.7842,11.2136,11.4601,14.2011,4.7076,5.767399999999999,8.6995,1.065,13.4877,5.502,4.657100000000001,10.5693,11.7301,11.947799999999999,10.940100000000001,15.8251,23.0133,10.6344,22.985400000000002,13.0808,9.886700000000001,9.296299999999999,10.734399999999999,8.029399999999999,9.8994,10.598600000000001,2.5235,16.0885,1.0460999999999998,8.0076,10.175,25.532400000000003,11.2989,7.1221000000000005,4.5768,12.7105,9.694799999999999,4.97,11.1012,8.1401,4.597899999999999,10.0953,1.9385999999999999,5.5246,11.947700000000001,10.8464,8.769,4.6657,0.145,4.8286999999999995,4.1196,0.3414,24.4934,1.6674,7.9797,4.53,6.282100000000001,0.9817,24.6846,5.8891,9.5634,6.836,6.7245,0.7748999999999999,11.049100000000001,1.745,9.431799999999999,7.0756000000000006,24.255200000000002,7.9802,8.6731,10.2414,7.9908,7.1067,8.7215,9.616200000000001,9.7736,3.0745,13.757100000000001,5.926399999999999,11.452200000000001,8.984,15.0525,8.4877,14.1663,12.6789,11.2503,13.94,8.1061,1.0207,7.2556,29.6647,23.1148,29.073,6.3694,7.0793,7.5499,26.7223,7.6072,16.1467,9.2702,13.588,23.0304,0.5942000000000001,0.0,29.0586,9.649799999999999,10.0298,24.5744,9.125399999999999,12.2987,6.1031,9.6347,8.8903,7.421600000000001,28.204099999999997,0.5677000000000001,24.3816,5.3748000000000005,26.0439,21.0715,2.1114,16.0261,13.5429
EVS04298,25.279700000000002,31.252299999999998,37.4402,20.9681,37.321400000000004,31.020799999999998,35.5405,49.9907,25.7578,28.9599,27.82,33.2988,36.9632,22.3072,29.4763,24.109599999999997,24.197400000000002,28.3755,31.4961,32.0005,26.7687,33.261900000000004,50.6585,29.3268,25.8135,32.8901,25.0847,23.291400000000003,28.6847,22.4072,31.0274,0.7545,35.7472,30.1636,30.338900000000002,22.4593,36.9673,36.9953,23.7823,32.0231,36.4855,23.3205,29.481,24.2085,24.3723,25.0641,52.088699999999996,28.8697,36.1208,38.7059,32.6427,32.1706,36.4418,24.1464,0.854,28.7149,26.7352,26.3454,38.817,9.370299999999999,26.5777,27.2164,37.3453,27.353,29.125700000000002,30.1116,10.736600000000001,28.4115,25.645799999999998,25.1557,31.1418,10.3442,33.066900000000004,23.8689,28.499599999999997,24.0044,25.2608,30.0976,22.6018,29.2863,29.7174,28.9139,26.850900000000003,35.368900000000004,24.3149,11.2485,31.685299999999998,30.5477,35.2046,37.209900000000005,26.3081,37.1605,35.4327,37.2363,31.324,30.388900000000003,23.9727,31.6543,25.077099999999998,32.1405,33.0384,35.6637,11.1548,36.538599999999995,48.3461,38.411199999999994,23.732599999999998,30.0685,31.257,31.791900000000002,29.6555,25.591900000000003,33.9788,34.7405,30.0838,32.502,29.271900000000002,32.0898,30.4434,28.2923,38.2016,25.5593,31.2795,11.213700000000001,33.609199999999994,11.1857,32.963800000000006,33.8281,35.5501,36.9883,32.312400000000004,35.4201,33.5734,31.3435,31.542900000000003,31.5578,37.772800000000004,36.4288,17.829900000000002,38.782,31.8355,29.330599999999997,35.5226,39.189800000000005,32.4785,25.7455,32.7771,29.7008,29.253400000000003,31.6501,30.807599999999997,38.2016,37.100300000000004,33.4553,34.506099999999996,31.072,28.629,28.8734,31.213900000000002,13.4139,30.4875,22.7186,27.8391,34.1596,29.1707,16.982200000000002,25.2231,26.1337,23.595,30.008,30.2535,37.3029,29.592299999999998,30.4599,33.6926,18.5188,35.091,22.352,35.7621,24.463099999999997,33.1226,22.5795,24.6298,27.751099999999997,30.403200000000002,32.368900000000004,29.0693,37.706,22.7301,30.5069,31.9605,29.6207,33.7065,37.5041,29.3944,34.2662,29.0702,26.2896,1.0982,51.7895,0.5644,28.513099999999998,27.077900000000003,23.0235,19.0198,32.2184,19.9895,35.524,27.9836,11.230799999999999,31.106,30.9885,0.0,32.7891,23.047900000000002,53.249,33.2825,31.9161,30.2164,35.1554,30.1773,22.9874,20.5017,30.7126,8.8591,30.4443,18.3415,49.7461,31.5858,31.4805,28.9973
EVS04889,12.2999,2.8139000000000003,4.2721,32.811099999999996,4.6801,1.8632,6.501,30.0043,8.649,9.9091,11.2696,7.2227,3.1061,11.8783,7.5912,10.913,11.983,7.602,9.3137,11.033700000000001,13.789,2.8870999999999998,30.672099999999997,7.089300000000001,9.2505,3.6048,12.105,11.778,10.5893,13.7618,8.3971,32.7233,6.798,9.225100000000001,9.7405,14.3758,19.401799999999998,3.8270999999999997,14.4275,3.1515999999999997,3.6964,13.523,10.818299999999999,13.1815,9.238700000000001,8.2445,32.1023,12.3193,18.5553,21.140400000000003,3.2140999999999997,4.332,7.0806000000000004,10.5165,33.561099999999996,12.1645,10.2303,13.3657,21.2515,25.7729,9.4039,14.2367,19.779700000000002,6.187,9.568100000000001,6.5741000000000005,24.2241,17.5311,12.6661,15.0605,13.471200000000001,27.3216,3.6235999999999997,11.6545,10.404200000000001,11.8905,11.236,6.3803,12.8044,12.735899999999999,3.1379,6.7042,9.677200000000001,2.5797,9.9966,27.1888,4.5469,10.364600000000001,2.5924,19.6444,13.3284,3.3035,17.8672,19.6707,10.3572,10.2058,12.181899999999999,3.8087,8.3102,6.7334,4.1667,18.0981,27.0951,18.9731,28.3597,5.7698,10.9852,6.617100000000001,1.5760999999999998,2.5394,5.620100000000001,14.7115,4.143800000000001,1.9514,9.3824,3.8501999999999996,14.293299999999999,13.3454,2.6311,5.3194,20.636,9.1492,10.312700000000001,27.154,0.9969,27.126,3.2807,1.2158,17.984599999999997,19.4227,6.9052,2.7786999999999997,0.9611000000000001,11.1604,10.5761,9.2678,4.9836,18.8633,29.673,6.1406,2.964,7.6863,2.9103000000000003,5.2097,6.8358,9.1174,1.2481,13.493,5.2637,10.6105,4.9175,20.636,19.5347,1.1905,5.3445,9.348700000000001,13.345,7.6435,9.1675,28.6341,10.3044,12.9212,9.0092,4.491899999999999,9.608600000000001,28.8253,12.2434,8.478299999999999,11.3805,6.354100000000001,9.4017,19.737299999999998,9.956700000000001,2.5655,3.1313,28.395799999999998,2.3018,13.147,3.1207,8.3003,3.1317,11.062100000000001,11.148,6.0104,8.220799999999999,4.1196,6.8596,20.140400000000003,14.065,9.5401,2.2477,11.95,3.0414,19.938599999999997,11.723700000000001,1.4915,10.285200000000001,7.1667,33.8054,31.803099999999997,33.2136,17.6327,7.1544,10.898399999999999,30.8629,6.8111999999999995,20.2874,17.9585,10.809899999999999,27.1711,8.8625,9.4545,33.1993,0.0,11.7956,33.2626,0.6436000000000001,4.349600000000001,5.9336,2.514,3.1643000000000003,11.480799999999999,32.3448,8.886899999999999,28.5222,5.7801,30.1846,29.759700000000002,8.9817,10.5137,11.326600000000001
