,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C137,13.4947,22.7702,19.0024,37.510400000000004,20.3401,22.538700000000002,15.0398,16.2761,18.0664,9.348799999999999,9.7531,14.5933,18.0925,14.709200000000001,12.3717,15.862200000000001,12.891399999999999,14.699,12.8003,23.5184,11.358,16.0712,16.943900000000003,12.5907,12.390799999999999,15.264299999999999,13.4956,14.209100000000001,9.29,14.028799999999999,11.641,34.343300000000006,15.962200000000001,9.1775,8.880700000000001,13.942200000000001,5.6736,18.8135,12.11,16.0064,16.6251,13.1825,8.915799999999999,12.263,15.7114,13.8445,18.374,8.4643,4.6892,7.2744,21.624599999999997,23.6885,24.885,14.7524,35.1812,8.6191,11.4078,11.6379,7.5232,27.393,19.119400000000002,10.7505,6.0515,16.395400000000002,20.6436,12.600299999999999,25.8442,9.0688,12.6144,10.4643,22.6597,28.941599999999998,15.712200000000001,13.844100000000001,9.104899999999999,13.761299999999999,17.888099999999998,13.3615,14.2334,9.4438,21.2353,14.544,19.392599999999998,15.9617,16.0676,28.808799999999998,23.203200000000002,8.809,21.1655,5.9161,11.836,18.289900000000003,4.0012,5.9425,22.841900000000003,8.9307,13.9905,23.1722,13.4599,16.7077,14.899799999999999,4.2321,28.7151,5.2448999999999995,14.6315,19.7011,15.947299999999998,12.5572,19.9867,23.3098,21.1734,10.2616,14.5405,17.4725,9.6456,24.0199,8.8857,7.4581,21.961299999999998,19.810200000000002,6.9078,18.922900000000002,22.797400000000003,28.774,19.407400000000003,28.746,21.8538,18.6597,4.1185,5.6945,16.635900000000003,18.672400000000003,19.371599999999997,7.603,23.0608,9.679,16.7807,0.0,39.0019,20.071900000000003,15.895100000000001,13.3499,21.4835,18.4678,13.743,18.816,16.9132,7.3729,20.7713,10.1919,14.297600000000001,9.170399999999999,14.1844,14.5221,37.7564,16.2137,21.907400000000003,4.0924000000000005,20.560299999999998,28.7911,9.605,9.5257,34.819300000000005,18.4228,17.0021,19.5344,17.898400000000002,23.434,14.876100000000001,18.407799999999998,17.6633,14.393799999999999,36.9258,10.0931,30.1422,14.1478,39.156,16.0315,10.744399999999999,22.9984,20.5152
C138,21.1824,27.155,33.343,4.183,33.224199999999996,26.923599999999997,31.4432,33.2056,21.6605,24.862599999999997,23.7227,29.2016,32.8659,18.2099,25.379099999999998,20.0123,20.1002,24.278299999999998,27.398799999999998,27.903200000000002,22.6715,29.1646,33.873400000000004,25.2295,21.7163,28.792900000000003,20.9875,19.194200000000002,24.5875,18.31,26.9301,16.9415,31.649900000000002,26.0664,26.2416,18.362099999999998,35.804,32.898,19.6851,27.925900000000002,32.3883,19.223200000000002,25.3837,20.1112,20.275,20.9668,35.303599999999996,24.7724,39.1623,41.7475,28.5455,28.0733,32.3446,20.0491,17.779400000000003,24.6176,22.638,22.2482,33.190400000000004,10.8468,22.480400000000003,23.1191,33.852599999999995,23.2558,25.0285,26.0143,10.0372,24.3143,21.548599999999997,21.058400000000002,27.0446,12.3955,28.9697,19.7717,24.4024,19.9072,21.1636,26.000400000000003,18.5046,25.189,25.620099999999997,24.8167,22.7536,31.2716,20.2177,12.2627,27.588,26.4505,31.107400000000002,36.0466,22.2108,33.063300000000005,38.4743,36.073,27.2267,26.2916,19.8755,27.557,20.9799,28.0433,28.941200000000002,38.7052,12.168899999999999,35.230599999999995,31.5611,34.314,19.6354,25.9713,27.1597,27.694599999999998,25.5582,21.4947,29.8815,30.6433,25.9865,28.404700000000002,25.174599999999998,27.9926,26.3461,24.1951,35.3166,21.462,27.1822,12.227799999999998,29.512,12.1999,28.8665,29.7308,38.5916,35.825,28.2152,31.3228,29.4761,27.2462,27.4456,27.4606,33.6755,34.473099999999995,0.0,34.6847,27.7382,25.233400000000003,31.4254,35.0925,28.3812,21.6483,28.6798,25.6035,25.1561,27.5529,26.7103,24.4159,22.9806,18.9262,2.2346999999999997,28.1211,15.892299999999999,38.5655,23.886400000000002,12.2449,27.0087,26.8912,17.4175,28.6919,18.950599999999998,36.464,29.185200000000002,27.818900000000003,26.1191,31.0582,26.080099999999998,18.8902,3.7166,26.615299999999998,12.7404,26.347,1.5102,32.9611,27.4885,27.383200000000002,24.9
C139,17.8319,9.596,2.6496999999999997,38.3431,2.0194,8.267299999999999,5.2508,31.842599999999997,14.181,11.747399999999999,12.8907,5.9725,4.1636999999999995,17.4103,9.5908,16.445,17.515,9.558,11.152,16.5657,19.321,6.988300000000001,32.510400000000004,9.4513,12.0075,6.524100000000001,17.637,17.31,12.4276,19.2938,8.7219,38.255300000000005,4.6276,11.0634,11.5788,19.907799999999998,21.240099999999998,3.1900999999999997,19.9595,7.266100000000001,5.6376,19.055,12.656600000000001,18.7134,14.770700000000001,13.7765,33.940599999999996,14.329600000000001,20.3935,22.9787,8.789200000000001,11.0886,11.3044,16.0485,39.0931,14.1748,12.71,18.8977,23.0898,31.3049,14.9359,19.7687,21.618,11.719,15.1,8.8085,29.7561,16.794400000000003,18.1981,20.5925,19.0032,32.8536,6.9719,17.1865,12.2425,17.4225,16.768,8.726799999999999,18.3364,14.7462,9.3401,9.0029,15.209200000000001,6.681,15.5286,32.7208,11.3035,12.2029,7.3676,21.4827,18.8603,4.3611,19.7055,21.509,15.8892,12.0441,17.713900000000002,9.9756,13.8422,12.2654,6.4654,19.936400000000003,32.6271,20.811400000000003,30.198,0.3708,16.5172,8.8515,8.3141,8.071399999999999,14.2207,20.2435,5.8002,5.4605,11.2207,10.6068,16.6113,15.1837,8.3649,12.7725,22.4743,14.6812,15.844700000000001,32.686,6.282,32.658,8.0559,5.6484,19.8228,21.261,12.4372,4.1835,6.8956,12.998700000000001,16.1081,11.1061,4.3229,20.7016,35.205,0.0,7.7357,9.985,7.6856,2.1151,6.5385,14.6494,7.1735,15.5033,10.7957,10.533700000000001,7.264,16.896,12.686399999999999,16.430400000000002,36.3949,9.6502,25.8194,19.796799999999998,16.3419,32.703,10.7008,11.2928,38.731300000000005,6.2909,17.327599999999997,35.1009,6.574199999999999,10.5166,8.232299999999999,4.3648,9.0827,17.0128,37.8768,10.725200000000001,34.054199999999994,8.0788,35.7166,31.598,9.9396,16.0457,16.8586
C140,10.878200000000001,3.8355,6.7168,31.3895,7.8895,2.7020999999999997,3.705,27.4907,7.2273000000000005,7.3955,7.8755,4.6085,5.8728,10.4566,4.4751,9.491299999999999,10.5613,3.3069,7.1531,9.612,7.9721,1.7579,28.1584,3.9733,5.9035,1.4467,10.6833,10.3563,8.0756,12.3401,6.684399999999999,31.301599999999997,3.9116999999999997,6.7115,7.2268,12.9541,16.888099999999998,6.5938,13.005799999999999,0.5797,4.236800000000001,12.101299999999998,8.3047,11.759799999999998,7.8171,6.570600000000001,29.5886,8.9252,16.0416,18.6268,4.4055,5.5234,8.335,9.0948,32.1395,8.7704,7.0172,7.8587,18.7378,24.351200000000002,7.9823,8.5458,17.266099999999998,4.7383999999999995,8.1464,3.618,22.8025,10.9662,7.352600000000001,11.0244,12.0495,25.899900000000002,1.5588,10.2328,7.8905,10.4688,9.8143,3.1753,11.382700000000002,9.3418,2.6099,3.0583,8.2555,3.4806,8.5749,25.7671,5.738300000000001,7.851,5.103,17.1307,7.8214,6.0702,15.3535,17.1571,8.9355,7.6922,7.2018,4.2151000000000005,6.4077,3.8931,1.354,15.5845,25.6734,16.459400000000002,25.8461,7.4155,9.5635,3.7363000000000004,2.7489,2.36,7.267,8.9828,2.5307,4.7181999999999995,6.8688,5.041600000000001,10.899299999999998,10.8318,2.6044,4.8505,18.122400000000003,7.7275,8.891,25.7323,3.5075,25.7043,4.7265,3.7264,15.4709,16.9091,3.8213000000000004,5.9882,3.4717,8.646799999999999,9.154399999999999,6.7542,4.4494,16.349700000000002,28.2513,7.7863,0.0,4.2922,5.4209,6.1822,4.0518,7.6956999999999995,1.9746,10.0989,3.8150999999999997,8.0969,1.9614,11.0678,4.5954,9.476799999999999,29.441200000000002,3.3991,18.8657,15.444799999999999,9.388200000000001,25.7494,6.3488999999999995,6.9409,31.7776,2.5991,10.373899999999999,30.749,2.3211999999999997,4.756,1.9812,5.7235,1.8919000000000001,10.0592,30.923099999999998,6.3733,27.1005,2.4018,28.762900000000002,27.2461,6.468100000000001,9.092,9.9049
C141,5.2953,7.8366999999999996,8.9017,28.007900000000003,10.087,7.605300000000001,5.0906,24.9964,10.8076,4.4203,4.2414,5.0407,8.1404,7.3393999999999995,1.2182,6.5439,5.4623,4.1985,3.8965,13.1923,5.5603,5.372199999999999,25.664099999999998,0.7167,3.7529,4.466,5.2912,7.069,5.1061000000000005,9.250399999999999,3.4278000000000004,27.92,5.9728,4.2172,4.7325,8.7401,14.393799999999999,8.8614,7.8067,4.5753,6.5043999999999995,6.7974,5.902399999999999,6.469,6.0694,4.6718,27.0943,5.2911,13.5473,16.1325,9.2272,10.3451,14.398299999999999,5.4129,28.757900000000003,5.1363,3.7896,5.0723,16.2435,20.9696,11.5626,5.3114,14.771799999999999,6.4431,11.0618,1.4294,19.4208,7.7318,4.5661000000000005,7.79,13.0779,22.5183,5.013199999999999,6.0665,4.921,5.8203000000000005,8.569799999999999,1.425,8.2655,5.7076,6.3019,2.2296,11.835799999999999,5.7482,6.7493,22.3855,12.8771,5.3567,10.678799999999999,14.6364,5.035,8.3378,12.859200000000001,14.662799999999999,12.515799999999999,5.1979,5.3668000000000005,8.216299999999999,4.5727,4.7847,3.6215,13.090200000000001,22.2918,13.9651,23.3518,9.6005,7.0442,1.3864,7.8415,7.918699999999999,10.847299999999999,5.748399999999999,4.5918,6.9857,4.3745,9.863299999999999,7.2651,8.3375,7.0279,8.188699999999999,15.6281,8.3911,12.4713,22.3507,9.736,22.3227,11.3671,8.173,12.976600000000001,14.4148,4.712899999999999,8.1857,9.7002,6.1525,12.7347,4.2599,6.6343000000000005,13.8554,24.8697,9.971200000000001,4.2536000000000005,0.0,10.996799999999999,8.3671,4.2204,8.552200000000001,6.2142,6.4647,6.5539,5.602600000000001,3.1528,7.833399999999999,4.5303,6.467,26.0596,4.2907,15.4841,12.9505,12.9685,22.3678,3.8546,4.4466,28.396,8.915899999999999,7.9415,28.2547,6.5747,8.757299999999999,2.5616,7.921,5.3488,6.6042,27.5415,3.879,23.7189,2.2113,25.3813,24.7518,3.9738,12.6723,10.9333
C142,14.4951,3.3196,6.3555,35.0063,6.236800000000001,3.7576,9.283299999999999,32.9078,10.844100000000001,12.8125,14.1731,9.6911,5.8785,14.0734,10.4947,13.1081,14.1781,9.7971,12.2171,9.463700000000001,15.9841,5.7905,33.5755,9.992700000000001,11.4456,6.5083,14.3001,13.9731,13.492700000000001,15.9569,11.300600000000001,34.9184,10.6176,12.1286,12.6439,16.5709,22.3052,5.9106000000000005,16.6226,5.5373,6.164899999999999,15.718200000000001,13.7217,15.3766,11.4339,10.4396,35.0057,15.222700000000001,21.4587,24.0438,1.6962000000000002,4.0377,6.8493,12.7116,35.7563,15.0679,12.4255,15.560799999999999,24.1549,27.9681,11.5991,16.4318,22.6832,8.382200000000001,9.2304,9.4775,26.4193,19.7263,14.8612,17.255599999999998,15.6663,29.5167,6.527100000000001,13.8496,13.3076,14.085600000000001,13.4311,9.283700000000001,14.999600000000001,15.639299999999999,5.0323,9.6076,11.8723,5.4832,12.1917,29.3839,4.2526,13.2681,0.318,22.5478,15.5235,6.0758,20.770599999999998,22.5742,8.7872,13.1093,14.377,3.9113,10.5053,8.9285,7.0701,21.0016,29.290200000000002,21.8765,31.2632,7.3265,13.180299999999999,9.5206,2.8895999999999997,4.7345,5.7227,16.9067,7.0472,4.419899999999999,12.2859,3.5559000000000003,20.586599999999997,16.2489,5.028,5.9624,23.5395,11.344299999999999,6.8142,29.3491,1.8325,29.321099999999998,0.9629,2.7725,20.888,22.3262,9.1004,4.3354,2.6874000000000002,14.0639,7.0776,12.171299999999999,7.452100000000001,21.7667,31.8682,7.6973,5.349600000000001,10.589799999999999,0.0,8.1051,9.7392,11.3125,4.1638,16.3964,7.4589,13.514,7.821,19.827900000000003,9.3495,13.0936,33.058,9.0064,22.4825,20.861900000000002,13.005,29.3662,11.766,12.358,35.394400000000005,2.91,13.9907,36.1661,3.4033,3.7116,8.837,4.0706999999999995,5.7458,13.676,34.5399,11.790299999999998,30.717299999999998,8.6835,32.3797,32.6632,11.885200000000001,8.943700000000002,13.521700000000001
C143,18.329099999999997,10.093200000000001,0.9377000000000001,38.840300000000006,2.5165,8.7645,3.6595,30.2513,14.6782,10.1561,11.2995,4.3813,2.4516,17.9075,7.9996,16.9421,18.0121,7.9666999999999994,9.5607,17.0628,12.515799999999999,5.3614,30.9191,7.8601,10.4162,4.9328,18.1341,17.8071,10.8363,19.7909,7.1306,38.7524,3.0363,9.4722,9.9875,20.4049,19.648799999999998,1.4781,20.456599999999998,5.6748,4.0464,19.5522,11.065299999999999,19.2106,15.2679,14.2736,32.3493,12.738299999999999,18.8023,21.387400000000003,9.286299999999999,9.572,11.8015,16.5456,39.590300000000006,12.5835,11.118799999999998,12.3715,21.4985,31.8021,15.4331,12.6473,20.026799999999998,12.2162,15.5972,7.2172,30.2533,15.203100000000001,18.6953,15.126,19.5003,33.350699999999996,5.3806,17.6836,10.651200000000001,17.919700000000002,17.265099999999997,7.1355,18.833599999999997,13.1549,9.837299999999999,7.4117,15.706299999999999,4.4005,16.0257,33.2179,9.7869,10.6117,7.8648,19.8914,12.334200000000001,2.649,18.1142,19.9177,16.3863,10.4528,18.2111,10.4728,14.3393,8.5529,4.8742,18.345200000000002,33.124199999999995,19.2201,28.6068,1.8776,17.0143,7.2602,6.8161000000000005,8.5686,14.717799999999999,13.0844,4.2089,3.7484,9.6295,9.090200000000001,15.02,13.5925,8.862,13.2697,20.8831,15.1783,16.3419,33.183099999999996,6.7791999999999994,33.155199999999994,8.553,6.1455,18.2316,19.6698,8.4811,4.6807,6.2011,11.407399999999999,16.6052,9.5148,2.7317,19.1103,35.7022,2.2483,6.144399999999999,8.393799999999999,8.1827,0.0,4.9472,15.1465,5.985,13.912,11.2929,8.9425,5.6727,15.3047,9.2552,16.927599999999998,36.8921,8.0589,26.3165,18.2055,16.839,33.200199999999995,9.1096,9.701600000000001,39.2284,5.2523,17.8248,33.509699999999995,5.5355,11.0137,6.641,4.8618999999999994,9.579799999999999,17.51,38.3739,9.133899999999999,34.5514,6.4875,36.213699999999996,30.0068,8.3483,16.542900000000003,17.355700000000002
C144,8.4846,7.8777,5.2343,31.1971,6.571899999999999,6.7443,1.2929000000000002,25.604400000000002,11.2695,5.5091,6.6525,0.8091,5.785399999999999,10.5287,3.2836,9.7332,8.6515,5.9476,4.9136999999999995,13.654200000000001,8.749600000000001,4.3995,26.2721,3.5025999999999997,6.9422,3.5927,8.4805,10.258299999999998,6.1893,12.4397,2.7499000000000002,31.109299999999998,2.1776999999999997,4.8252,5.3405,12.4698,15.0018,5.7747,11.054200000000002,4.1909,4.318,9.9867,6.418399999999999,9.658299999999999,9.258700000000001,7.8611,27.7023,8.0913,14.155299999999999,16.7404,9.953,11.0709,13.2134,8.6022,31.9471,7.9366,6.978899999999999,8.2616,16.8515,24.158900000000003,12.0244,8.5007,15.3798,8.192200000000001,12.1885,2.4999000000000002,22.6101,10.5561,7.7554,11.0375,16.0916,25.7076,4.0405,9.255700000000001,6.0042,9.0096,13.856399999999999,2.8072,11.454799999999999,8.5079,6.652,4.621899999999999,12.297600000000001,4.29,9.9385,25.5748,11.2858,5.9647,9.4939,15.244399999999999,8.224200000000002,5.9828,13.4672,15.2708,12.9777,5.805899999999999,8.5561,8.257299999999999,7.762,6.5338,3.0468,13.6982,25.481,14.5731,23.959799999999998,5.933,10.2335,2.5429,6.7911,6.402100000000001,11.3091,8.995899999999999,2.8688000000000002,6.3542,4.9825,10.589,10.373,8.9455,6.6465,8.8926,16.2361,11.7696,12.933200000000001,25.54,7.7358,25.512,10.1822,6.9881,13.5846,15.0228,6.462,7.0008,7.6998999999999995,6.7605,13.1965,4.8679,3.0033000000000003,14.463299999999998,28.059,6.3038,4.0421,4.2618,9.8119,4.6997,0.0,11.7378,5.2415,9.265,7.8573,5.1617,2.4453,10.6577,7.719600000000001,9.6562,29.248900000000003,6.0398000000000005,18.673299999999998,13.5585,13.430299999999999,25.557,4.4626,5.054600000000001,31.5853,6.7511,14.4161,28.8627,6.2268,8.798200000000001,3.8606,6.7361,5.934,9.7935,30.7308,4.487,26.9082,2.7176,28.5706,25.3598,3.9903000000000004,13.1342,13.947
C145,6.1903999999999995,7.2942,13.4822,24.153,13.3634,7.0626999999999995,11.5824,30.58,0.9763,10.1435,10.8301,12.486,13.0051,3.2201999999999997,8.660200000000001,2.0255,4.7126,5.2985,11.0931,7.672899999999999,7.6795,9.303799999999999,31.247700000000002,8.5107,5.643800000000001,8.9321,4.7509,3.8553,11.694799999999999,5.1037,10.6244,24.0652,11.789100000000001,10.1954,11.941600000000001,5.7177,19.977400000000003,13.0372,5.769399999999999,8.065100000000001,12.5275,4.8649,12.491100000000001,5.753,3.0808,4.1698,32.6779,11.8798,19.1309,21.716099999999997,8.684700000000001,7.843100000000001,12.1143,3.1394,24.903,11.725,7.646,7.2562,21.827099999999998,17.1148,1.4450999999999998,8.1272,20.355400000000003,3.7249,3.5175,11.4801,15.566,11.421700000000001,5.476100000000001,7.8295,5.533600000000001,18.6635,9.1089,4.3841,11.5097,4.2701,1.5247,10.9235,4.1463,12.2964,5.7593000000000005,9.690100000000001,1.7395999999999998,11.4108,1.8085,18.5307,7.3578,13.557799999999999,11.2466,20.22,7.2189,13.2025,18.4428,20.2464,6.9963999999999995,13.399,4.2383999999999995,7.3267,4.9074,8.1825,9.0804,18.6738,18.4369,19.5487,28.9354,14.4532,2.0770999999999997,11.437100000000001,7.2989,7.8338,5.3279,8.6021,10.020700000000001,10.7825,10.1273,8.1744,12.282,15.0999,6.4853000000000005,6.6006,21.2117,0.406,6.951899999999999,18.495900000000002,9.651200000000001,18.4679,9.005700000000001,9.87,18.560200000000002,19.9984,8.3544,11.462,9.6153,14.3536,7.2153,11.4689,13.8147,19.4389,21.0149,14.8239,7.8774,8.5145,11.5646,15.2317,11.929200000000002,0.0,8.819,12.710899999999999,5.2953,12.8116,9.838799999999999,11.523200000000001,4.850899999999999,3.6281,22.2048,8.260299999999999,11.6292,18.5341,2.8724000000000003,18.512900000000002,11.063600000000001,11.020299999999999,24.5412,8.831100000000001,3.1375,33.838300000000004,9.324399999999999,7.5886000000000005,9.1718,11.1974,6.2193000000000005,3.9903000000000004,23.686700000000002,11.088,19.864099999999997,10.400799999999998,21.5265,30.3354,11.182799999999999,7.1529,3.3891
C146,11.771600000000001,3.5228,5.151,32.2829,5.9316,2.1940999999999997,4.914,28.5515,8.1207,8.456299999999999,9.7674,6.3067,3.985,11.35,6.366899999999999,10.3847,11.4547,5.1987,7.8608,10.5054,13.2607,1.4085,29.2193,5.623399999999999,7.7953,1.9723,11.5767,11.2497,9.1365,13.2335,6.9443,32.195,5.1203,7.7723,8.287600000000001,13.8475,17.949,4.706,13.8992,1.5194,2.6549,12.9948,9.3655,12.6532,8.7105,7.7162,30.6494,10.8171,17.102400000000003,19.6876,3.5979,4.7158,10.242899999999999,9.9882,33.0329,10.6623,8.9091,12.837399999999999,19.798599999999997,25.2446,8.8757,13.7084,18.326900000000002,5.6587,9.0398,5.1082,23.6959,12.8581,12.137799999999999,14.532200000000001,12.9429,26.7933,1.3965999999999998,11.1262,8.9514,11.362200000000001,10.7077,4.9144,12.2761,11.233600000000001,3.2669,4.9501,9.1489,1.5928,9.4683,26.6605,4.9307,8.9118,3.8405,18.1915,12.8001,4.1823999999999995,16.4144,18.2179,9.828899999999999,8.753,11.6536,3.9024,7.781899999999999,5.7848999999999995,2.3266,16.6453,26.5668,17.5203,26.9069,7.0214,10.4569,5.1513,1.9413,1.8702999999999999,5.7138,14.1833,2.6909,2.8303000000000003,7.929600000000001,4.234,12.7911,11.8926,2.2916,5.5075,19.1832,8.620899999999999,9.7844,26.625700000000002,2.245,26.5977,4.5288,2.4639,16.5317,17.969900000000003,5.713100000000001,4.0303,2.2091999999999996,9.707600000000001,10.047799999999999,7.815,4.0676,17.4105,29.1447,7.3921,1.8918,6.1841,4.1585,6.0886000000000005,5.3698999999999995,8.5891,0.0,11.9907,4.735399999999999,9.1577,3.4516,12.9596,6.6261,10.3702,30.3346,5.2909,19.7591,16.505599999999998,10.281600000000001,26.642799999999998,7.4097,8.0017,32.671,1.2481,11.267299999999999,31.8098,0.7526,4.4433,3.8731,3.7656,3.0094000000000003,10.9526,31.8165,7.4341,27.9939,4.3142,29.656299999999998,28.306900000000002,7.528899999999999,9.9854,10.7983
C147,7.3262,13.2216,14.453299999999999,28.262700000000002,15.791,12.9901,10.4907,18.8618,11.8979,3.8456,2.7056999999999998,10.0442,13.9925,8.540700000000001,6.6559,9.693700000000002,6.722899999999999,8.684899999999999,8.6699,17.3499,5.1895,11.2243,19.5295,6.5063,6.5942,10.318100000000001,7.327100000000001,8.0406,3.5704000000000002,7.8603000000000005,7.0919,28.174799999999998,11.4131,4.6284,4.0238000000000005,7.7737,8.2592,14.7135,5.9415,10.4274,12.356399999999999,7.014,4.3667,6.0945,9.5429,7.676,20.9597,1.1737,7.4127,9.9978,14.612,17.52,21.7912,8.5838,29.012700000000002,1.3285,4.8999,5.469399999999999,10.1089,21.224400000000003,12.9508,4.582,8.6372,10.346,14.475100000000001,7.2911,19.6757,2.2432,6.4459,4.2958,16.4912,22.7731,10.8653,7.6755,3.3853,7.5928,11.7196,7.277100000000001,8.0649,2.1532,11.6867,7.6881,13.2241,11.600299999999999,9.8991,22.6403,17.0347,3.952,16.7163,8.5018,5.6675,14.1899,6.724600000000001,8.5282,16.6734,4.0738,7.822,13.6012,7.291399999999999,9.2711,9.473600000000001,6.9556000000000004,22.546599999999998,7.8305,17.217200000000002,15.152,9.7787,7.2481,13.226299999999998,13.3035,15.0048,4.0931,9.9914,12.8378,5.0965,17.8513,1.5555,3.6121999999999996,12.412700000000001,13.6417,9.4935,12.7544,16.6289,22.6055,15.1208,22.5775,14.933,14.025,6.842,8.2802,9.199200000000001,14.037700000000001,15.085,2.7460999999999998,16.8922,4.822100000000001,12.2315,7.7207,25.1245,15.5228,10.1057,6.5102,17.034200000000002,13.918700000000001,9.1939,12.6475,12.0663,0.0,11.9387,5.335,9.0049,2.3448,8.2492,8.3536,26.314400000000003,8.7771,15.7389,6.8159,14.3917,22.6226,4.7481,4.532100000000001,28.6508,14.300799999999999,10.8336,22.120099999999997,12.4268,14.142100000000001,8.4137,13.773100000000001,11.0891,8.225299999999999,27.7963,4.9103,23.9737,8.0634,25.6361,18.6172,5.8873999999999995,16.829900000000002,14.3466
C148,8.3544,2.2751,9.2159,28.865599999999997,9.0972,2.7841,7.3492,32.743900000000004,4.7035,9.1996,9.0206,8.2527,8.7389,7.9328,6.780600000000001,6.9674,8.0374,2.9311,9.4587,7.088100000000001,9.843399999999999,5.0376,33.411699999999996,6.2788,5.0863000000000005,4.6989,8.1594,7.8324,9.885299999999999,9.8162,8.99,28.7777,7.555899999999999,9.7796,10.2949,10.430200000000001,22.1414,8.771,10.4819,3.8319,8.261299999999999,9.5775,10.6816,9.235899999999999,5.2932,4.0803,34.841800000000006,10.0703,21.2948,23.88,4.406,7.2583,8.3355,6.5709,29.615599999999997,9.9155,6.0661000000000005,9.4201,23.991,21.8274,5.458399999999999,10.2911,22.519299999999998,1.9187,5.62,6.5765,20.278599999999997,13.585600000000001,8.7205,11.1149,9.5256,23.376,4.8426,7.7089,9.700299999999999,7.945,7.2904,6.0199,8.8589,10.4869,1.4807000000000001,4.7865,5.7316,7.1446000000000005,6.051,23.2432,6.773,10.9191,6.9803999999999995,22.3839,9.3828,8.936200000000001,20.6068,22.4103,6.4116,10.760299999999999,8.2363,2.2529,4.146,2.4846,4.8472,20.8377,23.1495,21.7127,31.0993,10.1869,7.0396,6.533399999999999,3.0203,3.5676,4.7431,10.766,5.7875,6.5163,9.9369,5.0421000000000005,14.4459,13.2904,2.2066999999999997,2.2898,23.3756,5.203600000000001,6.3671999999999995,23.2084,5.3849,23.180400000000002,4.727,5.603800000000001,20.7241,22.1623,3.4507,7.1958,3.6198,11.7149,6.6305,9.822299999999998,9.5485,21.6029,25.7275,10.5577,3.6441999999999997,6.5978,7.2983,10.9655,7.696,5.1718,4.5528,11.244,0.0,11.165,5.479100000000001,13.6872,2.9901999999999997,6.9529,26.9173,3.3567,16.3418,20.698,6.8643,23.2255,9.417,10.009,29.253700000000002,4.5648,7.8501,36.002199999999995,5.0582,3.1955999999999998,4.2681000000000004,6.931100000000001,1.986,7.5353,28.3992,9.4414,24.5766,5.4971000000000005,26.239,32.4993,9.536200000000001,6.5681,7.381
